workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,538.10,1004.93,502.81,245.20,100.0,312.99,227.75,85.22,,,854.68,623.81,0.0
A,orig,2d,async_bulk,5,128,541.55,570.81,536.40,14.75,100.0,309.55,225.97,22.03,61.26,13.00,851.10,563.58,0.0
A,orig,2d,async_win,10,128,533.25,579.78,493.34,30.41,100.0,310.45,227.41,21.63,61.72,13.00,845.20,555.06,0.0
A,orig,2d,pread,5,128,534.39,556.47,532.62,10.59,100.0,1914.56,226.38,1688.95,,,2448.30,2222.69,0.0
A,orig,2e_K10,async,10,128,579.41,597.91,558.31,15.21,100.0,328.49,227.11,101.00,,,907.78,679.16,0.0
A,orig,2e_K10,async_bulk,5,128,530.11,7515.06,525.44,3486.70,100.0,323.08,227.35,33.07,62.38,23.00,859.52,562.81,0.0
A,orig,2e_K10,async_win,10,128,558.43,567.58,499.45,23.30,100.0,326.87,228.03,36.95,62.12,23.00,885.83,596.04,0.0
A,orig,2e_K10,pread,5,128,594.02,601.14,526.52,28.48,100.0,2750.06,225.94,2529.34,,,3313.24,3092.52,0.0
A,orig,2e_K500,async,10,128,711.56,840.87,640.61,77.82,100.0,1130.07,226.28,900.35,,,1847.95,1603.68,0.0
A,orig,2e_K500,async_bulk,5,128,715.07,716.39,713.56,0.99,100.0,1055.72,227.07,733.11,91.61,446.00,1770.52,1447.91,0.0
A,orig,2e_K500,async_win,10,128,713.02,718.97,561.69,48.11,100.0,1024.77,226.47,700.17,91.54,446.00,1725.11,1407.31,0.0
A,orig,2e_K500,pread,5,128,589.58,597.26,525.28,31.16,100.0,22321.22,226.24,22094.99,,,22908.45,22681.86,0.0
A,orig,2f_slru,async,10,128,98.44,124.72,96.26,12.45,100.0,7374.13,226.43,7145.19,,,7472.53,7243.60,0.0
A,orig,2f_slru,async_bulk,5,128,810.14,839.34,748.09,33.25,1.4,711.52,226.40,80.56,403.96,2.00,1548.88,893.55,0.0
A,orig,2f_slru,async_win,10,128,96.98,100.28,95.46,1.81,91.0,2703.13,226.07,2077.14,404.00,139.00,2800.33,2174.34,0.0
A,orig,2f_slru,pread,5,128,96.61,98.44,90.62,2.97,100.0,18689.10,227.52,18461.36,,,18787.87,18560.13,0.0
A,orig,2f_top100,async,10,128,593.99,600.06,528.65,29.95,100.0,437.03,227.57,209.32,,,1032.63,802.85,0.0
A,orig,2f_top100,async_bulk,5,128,599.01,654.60,532.89,42.90,100.0,428.89,228.11,133.05,66.01,98.00,1027.90,729.54,0.0
A,orig,2f_top100,async_win,10,128,596.26,747.75,530.80,86.28,100.0,428.76,226.09,135.17,66.59,98.00,1025.06,731.47,0.0
A,orig,2f_top100,pread,5,128,593.23,599.45,537.69,23.38,100.0,8765.88,226.56,8539.32,,,9365.89,9139.33,0.0
A,orig,2f_top14,async,10,128,593.95,605.01,502.38,33.74,100.0,305.72,226.02,79.82,,,900.48,673.70,0.0
A,orig,2f_top14,async_bulk,5,128,561.53,1266.31,495.85,357.26,100.0,310.26,226.93,19.73,62.49,13.00,869.95,580.71,0.0
A,orig,2f_top14,async_win,10,128,568.90,595.95,499.26,29.75,100.0,308.77,227.18,19.79,62.31,13.00,877.10,588.16,0.0
A,orig,2f_top14,pread,5,128,580.40,590.17,535.33,20.16,100.0,1461.21,227.32,1235.64,,,2041.26,1812.93,0.0
A,orig,2f_top28,async,10,128,564.19,4545.96,497.99,2166.48,100.0,327.44,226.94,101.44,,,886.55,661.25,0.0
A,orig,2f_top28,async_bulk,5,128,596.26,613.00,500.19,42.02,100.0,328.63,225.58,38.89,63.34,27.00,925.24,635.15,0.0
A,orig,2f_top28,async_win,10,128,571.76,604.59,533.30,24.41,100.0,332.25,227.06,38.66,63.63,27.00,904.38,610.11,0.0
A,orig,2f_top28,pread,5,128,588.00,596.54,495.59,37.51,100.0,2724.60,225.94,2491.06,,,3312.60,3079.06,0.0
A,orig,2f_top500,async,10,128,713.63,723.36,590.55,62.47,100.0,1096.82,226.49,870.62,,,1780.19,1555.03,0.0
A,orig,2f_top500,async_bulk,5,128,716.84,720.03,595.34,51.31,100.0,1032.86,227.44,714.82,90.37,438.00,1736.14,1416.79,0.0
A,orig,2f_top500,async_win,10,128,716.15,723.05,535.01,71.71,100.0,1034.53,226.44,702.75,91.01,438.00,1716.26,1388.75,0.0
A,orig,2f_top500,pread,5,128,556.69,719.37,536.84,78.68,100.0,22163.04,226.90,21937.62,,,22897.66,22672.24,0.0
A,orig,baseline,baseline,10,128,873.78,928.81,849.29,25.91,0.0,0.00,0.00,0.00,,,873.78,873.78,0.0
A,orig,layers_5,async,10,128,862.12,1260.46,834.44,198.42,100.0,295.67,226.38,69.15,,,1158.88,931.78,0.0
A,orig,layers_5,async_bulk,5,128,867.78,1529.99,862.98,326.62,100.0,294.38,226.31,8.10,60.83,2.00,1162.09,874.96,0.0
A,orig,layers_5,async_win,10,128,860.32,943.38,822.14,39.25,100.0,296.60,227.46,7.61,60.93,2.00,1160.03,868.57,0.0
A,orig,layers_5,pread,5,128,859.93,871.49,854.67,6.83,100.0,667.10,227.17,441.86,,,1524.88,1299.64,0.0
A,orig,layers_92,async,10,128,560.38,594.01,495.86,28.16,100.0,432.73,226.47,206.81,,,990.87,765.10,0.0
A,orig,layers_92,async_bulk,5,128,530.42,564.89,525.94,18.03,100.0,418.98,226.78,124.94,65.71,87.00,946.57,655.36,0.0
A,orig,layers_92,async_win,10,128,552.13,1033.26,501.60,252.65,100.0,417.87,226.58,124.97,65.75,87.00,976.10,679.51,0.0
A,orig,layers_92,pread,5,128,587.50,1339.33,530.69,383.13,100.0,8286.18,226.20,8058.08,,,8874.59,8647.56,0.0
A,orig,leaf_freq_K10,async,10,128,899.10,933.86,813.19,44.25,100.0,301.38,226.38,75.18,,,1205.98,978.87,0.0
A,orig,leaf_freq_K10,async_bulk,5,128,904.99,937.42,843.55,41.35,100.0,303.28,226.37,15.14,61.08,10.00,1209.77,920.42,0.0
A,orig,leaf_freq_K10,async_win,10,128,901.12,950.01,869.53,27.02,100.0,302.85,226.33,15.09,60.76,10.00,1203.28,917.07,0.0
A,orig,leaf_freq_K10,pread,5,128,925.57,936.88,852.51,31.59,100.0,1135.66,226.38,902.99,,,2055.12,1828.73,0.0
A,orig,leaf_rand_K10,async,10,128,855.93,935.88,807.28,38.77,100.0,303.03,226.72,76.58,,,1158.97,933.27,0.0
A,orig,leaf_rand_K10,async_bulk,5,128,870.23,911.78,862.63,20.67,100.0,302.99,225.54,14.75,61.51,10.00,1175.30,884.61,0.0
A,orig,leaf_rand_K10,async_win,10,128,874.90,1592.78,836.06,378.17,100.0,304.56,227.85,15.40,61.41,10.00,1180.20,891.16,0.0
