page_number,file_offset
25449,104235008
26081,106823680
25976,106393600
26011,106536960
25975,106389504
26018,106565632
26116,106967040
25596,104837120
25723,105357312
25806,105697280
26190,107270144
26303,107732992
26320,107802624
26172,107196416
25567,104718336
26297,107708416
25464,104296448
25962,106336256
25744,105443328
26185,107249664
26003,106504192
26197,107298816
25708,105295872
26131,107028480
25498,104435712
25542,104615936
26175,107208704
25852,105885696
25844,105852928
25456,104263680
25960,106328064
26284,107655168
26088,106852352
26310,107761664
26078,106811392
26316,107786240
25915,106143744
25515,104505344
26098,106893312
26268,107589632
26329,107839488
25514,104501248
25982,106418176
26043,106668032
25876,105984000
25459,104275968
25589,104808448
25532,104574976
25528,104558592
25802,105680896
26103,106913792
25577,104759296
26287,107667456
25813,105725952
25753,105480192
25882,106008576
25647,105046016
26069,106774528
26311,107765760
26248,107507712
25608,104886272
25961,106332160
26087,106848256
25578,104763392
25748,105459712
26170,107188224
26250,107515904
25478,104353792
26167,107175936
25773,105562112
25828,105787392
25598,104845312
25713,105316352
25590,104812544
25963,106340352
25772,105558016
25581,104775680
26326,107827200
26036,106639360
25701,105267200
26113,106954752
26222,107401216
25635,104996864
25541,104611840
25765,105529344
26206,107335680
26127,107012096
25669,105136128
25872,105967616
25945,106266624
26274,107614208
25535,104587264
25562,104697856
25837,105824256
25903,106094592
25896,106065920
25677,105168896
26150,107106304
26161,107151360
25864,105934848
25984,106426368
26209,107347968
25902,106090496
26204,107327488
25469,104316928
25897,106070016
25547,104636416
25470,104321024
26198,107302912
26004,106508288
25815,105734144
25447,104226816
1,0
25695,105242624
25831,105799680
25966,106352640
26030,106614784
25534,104583168
25560,104689664
25483,104374272
25731,105390080
26312,107769856
25625,104955904
25812,105721856
26105,106921984
25561,104693760
6,20480
25884,106016768
26257,107544576
25631,104980480
25604,104869888
26217,107380736
26044,106672128
25662,105107456
25510,104484864
25821,105758720
25516,104509440
26010,106532864
26191,107274240
26327,107831296
26125,107003904
25983,106422272
26330,107843584
25865,105938944
26148,107098112
25559,104685568
26074,106795008
25850,105877504
26025,106594304
26120,106983424
25886,106024960
25917,106151936
26291,107683840
25709,105299968
26159,107143168
26263,107569152
25700,105263104
25799,105668608
26115,106962944
26070,106778624
25653,105070592
26212,107360256
25756,105492480
25632,104984576
25693,105234432
25881,106004480
26247,107503616
13,49152
25529,104562688
25588,104804352
25697,105250816
26021,106577920
25805,105693184
25971,106373120
25717,105332736
25676,105164800
26091,106864640
25536,104591360
26202,107319296
26179,107225088
25946,106270720
26136,107048960
25728,105377792
22,86016
26298,107712512
26104,106917888
12,45056
25991,106455040
26153,107118592
25595,104833024
26165,107167744
25558,104681472
26208,107343872
26032,106622976
26048,106688512
21,81920
26055,106717184
25499,104439808
25683,105193472
25919,106160128
25768,105541632
25612,104902656
25500,104443904
26020,106573824
25851,105881600
26281,107642880
25609,104890368
26050,106696704
25959,106323968
25629,104972288
26331,107847680
26038,106647552
25571,104734720
26214,107368448
26233,107446272
26065,106758144
25540,104607744
25497,104431616
25488,104394752
26121,106987520
25750,105467904
25485,104382464
26277,107626496
26210,107352064
25781,105594880
26151,107110400
26112,106950656
25721,105349120
26280,107638784
25512,104493056
26308,107753472
25550,104648704
26255,107536384
25634,104992768
25624,104951808
7,24576
26128,107016192
25932,106213376
25823,105766912
26146,107089920
25928,106196992
25585,104792064
25623,104947712
26031,106618880
25733,105398272
26279,107634688
26270,107597824
26023,106586112
26224,107409408
26137,107053056
26276,107622400
25475,104341504
25911,106127360
26260,107556864
26196,107294720
25811,105717760
26086,106844160
26278,107630592
25905,106102784
25586,104796160
29,114688
26220,107393024
26173,107200512
26265,107577344
25784,105607168
26154,107122688
26053,106708992
26168,107180032
25972,106377216
25769,105545728
25548,104640512
25854,105893888
26211,107356160
25934,106221568
25738,105418752
25857,105906176
26142,107073536
25603,104865792
25846,105861120
25796,105656320
25694,105238528
25838,105828352
25957,106315776
25468,104312832
25543,104620032
19,73728
25979,106405888
26239,107470848
25996,106475520
25789,105627648
25867,105947136
25476,104345600
26119,106979328
25444,104214528
26219,107388928
26215,107372544
25953,106299392
25792,105639936
25745,105447424
25591,104816640
25898,106074112
25482,104370176
26006,106516480
26066,106762240
25597,104841216
25565,104710144
25703,105275392
26058,106729472
25861,105922560
25680,105181184
26282,107646976
25776,105574400
25563,104701952
26016,106557440
25633,104988672
25724,105361408
26013,106545152
25546,104632320
25993,106463232
25663,105111552
25466,104304640
25654,105074688
25859,105914368
25998,106483712
25666,105123840
26309,107757568
25606,104878080
25974,106385408
25696,105246720
25492,104411136
25711,105308160
25446,104222720
26249,107511808
25660,105099264
26000,106491904
25638,105009152
25836,105820160
26111,106946560
25878,105992192
25450,104239104
26059,106733568
25699,105259008
25987,106438656
26221,107397120
25885,106020864
25906,106106880
26259,107552768
26324,107819008
25935,106225664
26188,107261952
25670,105140224
25758,105500672
25855,105897984
25616,104919040
25511,104488960
26096,106885120
25771,105553920
25763,105521152
25575,104751104
25835,105816064
25980,106409984
26138,107057152
25630,104976384
25452,104247296
26264,107573248
26166,107171840
25729,105381888
25473,104333312
3,8192
25730,105385984
25800,105672704
25969,106364928
15,57344
25870,105959424
25454,104255488
25462,104288256
25863,105930752
25809,105709568
25965,106348544
25832,105803776
26019,106569728
26245,107495424
26026,106598400
25826,105779200
25862,105926656
26049,106692608
26286,107663360
25615,104914944
25521,104529920
25720,105345024
25924,106180608
26275,107618304
25448,104230912
26084,106835968
25804,105689088
25474,104337408
26123,106995712
25508,104476672
25649,105054208
25841,105840640
25457,104267776
25572,104738816
25888,106033152
25922,106172416
26266,107581440
26305,107741184
26195,107290624
25787,105619456
26041,106659840
4,12288
10,36864
26243,107487232
25690,105222144
25594,104828928
25880,106000384
25910,106123264
25544,104624128
26273,107610112
25989,106446848
32,126976
25704,105279488
25807,105701376
26292,107687936
26022,106582016
25646,105041920
25640,105017344
25718,105336832
26068,106770432
25582,104779776
25783,105603072
26158,107139072
26186,107253760
26046,106680320
25564,104706048
26232,107442176
25790,105631744
26064,106754048
26,102400
25967,106356736
25909,106119168
26157,107134976
25853,105889792
26261,107560960
26141,107069440
25674,105156608
25825,105775104
26301,107724800
25820,105754624
25592,104820736
25817,105742336
26251,107520000
26218,107384832
25995,106471424
25684,105197568
26244,107491328
25891,106045440
26201,107315200
30,118784
26216,107376640
25644,105033728
26057,106725376
25520,104525824
25939,106242048
25523,104538112
26083,106831872
26205,107331584
25533,104579072
25519,104521728
25950,106287104
25610,104894464
25583,104783872
25791,105635840
26192,107278336
25639,105013248
26254,107532288
25555,104669184
25893,106053632
26223,107405312
26015,106553344
25484,104378368
26231,107438080
25587,104800256
25531,104570880
25568,104722432
26174,107204608
26323,107814912
26235,107454464
25741,105431040
25868,105951232
25579,104767488
26296,107704320
25871,105963520
25477,104349696
25627,104964096
25816,105738240
26240,107474944
25722,105353216
26306,107745280
25785,105611264
25573,104742912
25605,104873984
25752,105476096
26199,107307008
25818,105746432
25479,104357888
25504,104460288
26178,107220992
25502,104452096
25569,104726528
25636,105000960
25941,106250240
26129,107020288
25453,104251392
26012,106541056
25681,105185280
26256,107540480
25710,105304064
25819,105750528
26207,107339776
25770,105549824
26285,107659264
25997,106479616
25496,104427520
25732,105394176
25754,105484288
25460,104280064
25707,105291776
26040,106655744
25952,106295296
25525,104546304
25908,106115072
25822,105762816
26061,106741760
26124,106999808
26028,106606592
26076,106803200
26183,107241472
25973,106381312
25480,104361984
25661,105103360
25890,106041344
25659,105095168
26253,107528192
26304,107737088
26283,107651072
25522,104534016
25877,105988096
25795,105652224
26176,107212800
25505,104464384
25937,106233856
25714,105320448
26080,106819584
25889,106037248
25648,105050112
26008,106524672
26156,107130880
25958,106319872
9,32768
25539,104603648
26164,107163648
25678,105172992
26101,106905600
25764,105525248
25665,105119744
25607,104882176
26052,106704896
25688,105213952
25892,106049536
25467,104308736
26237,107462656
25495,104423424
26229,107429888
26230,107433984
26118,106975232
25762,105517056
25849,105873408
25949,106283008
25675,105160704
25602,104861696
26082,106827776
25545,104628224
25490,104402944
26315,107782144
26189,107266048
25740,105426944
25856,105902080
25509,104480768
26145,107085824
26079,106815488
26184,107245568
2,4096
25664,105115648
25698,105254912
25526,104550400
25929,106201088
25981,106414080
26108,106934272
26007,106520576
25626,104960000
25743,105439232
26290,107679744
25727,105373696
25964,106344448
25656,105082880
26252,107524096
25833,105807872
25994,106467328
25926,106188800
26039,106651648
26169,107184128
25873,105971712
26295,107700224
26060,106737664
26029,106610688
26042,106663936
25739,105422848
26160,107147264
25930,106205184
25658,105091072
25782,105598976
26071,106782720
25493,104415232
25797,105660416
26009,106528768
28,110592
25524,104542208
25622,104943616
25948,106278912
8,28672
26002,106500096
25869,105955328
25845,105857024
26051,106700800
25761,105512960
26234,107450368
26102,106909696
26144,107081728
25988,106442752
26067,106766336
25840,105836544
26139,107061248
26213,107364352
26054,106713088
25842,105844736
26193,107282432
25501,104448000
25517,104513536
25692,105230336
25899,106078208
25672,105148416
25814,105730048
26241,107479040
25491,104407040
25613,104906752
25689,105218048
26307,107749376
25955,106307584
25895,106061824
26294,107696128
25810,105713664
25956,106311680
26258,107548672
25465,104300544
25794,105648128
26085,106840064
25985,106430464
25907,106110976
26262,107565056
25518,104517632
25702,105271296
26149,107102208
25671,105144320
26073,106790912
26005,106512384
25628,104968192
25655,105078784
25887,106029056
26126,107008000
26177,107216896
26035,106635264
25679,105177088
25954,106303488
26135,107044864
26077,106807296
26114,106958848
25472,104329216
25734,105402368
25767,105537536
25779,105586688
26024,106590208
25829,105791488
26182,107237376
25883,106012672
25685,105201664
25503,104456192
25712,105312256
25860,105918464
25716,105328640
26072,106786816
26099,106897408
25667,105127936
25705,105283584
25621,104939520
25830,105795584
25461,104284160
26014,106549248
26097,106889216
26271,107601920
25808,105705472
26322,107810816
25584,104787968
26272,107606016
26094,106876928
25757,105496576
25788,105623552
26143,107077632
25657,105086976
26147,107094016
25742,105435136
25759,105504768
26317,107790336
25918,106156032
25858,105910272
26267,107585536
25641,105021440
25443,104210432
25746,105451520
26133,107036672
25725,105365504
25552,104656896
26045,106676224
25445,104218624
25978,106401792
26181,107233280
17,65536
25786,105615360
25904,106098688
25933,106217472
25691,105226240
26319,107798528
25494,104419328
26017,106561536
26117,106971136
26325,107823104
25749,105463808
20,77824
25601,104857600
14,53248
25901,106086400
25463,104292352
26134,107040768
26321,107806720
25549,104644608
25843,105848832
26093,106872832
25735,105406464
26109,106938368
26236,107458560
25471,104325120
26034,106631168
25486,104386560
25645,105037824
26062,106745856
25651,105062400
26314,107778048
25992,106459136
25719,105340928
25593,104824832
26302,107728896
25920,106164224
26047,106684416
25912,106131456
25942,106254336
25936,106229760
25923,106176512
26203,107323392
25755,105488384
26106,106926080
26037,106643456
25931,106209280
26269,107593728
25951,106291200
16,61440
25827,105783296
26293,107692032
26095,106881024
26100,106901504
25686,105205760
18,69632
25916,106147840
25481,104366080
25611,104898560
25566,104714240
26228,107425792
25775,105570304
25682,105189376
25894,106057728
24,94208
25778,105582592
25913,106135552
25925,106184704
25451,104243200
25706,105287680
26132,107032576
25737,105414656
25537,104595456
25538,104599552
25650,105058304
26300,107720704
25556,104673280
26140,107065344
25879,105996288
26194,107286528
26162,107155456
26226,107417600
25576,104755200
25774,105566208
25715,105324544
26171,107192320
25574,104747008
25600,104853504
26001,106496000
26200,107311104
25751,105472000
25489,104398848
26122,106991616
25,98304
25527,104554496
25620,104935424
25673,105152512
26075,106799104
26289,107675648
31,122880
26187,107257856
25777,105578496
23,90112
