page_number,file_offset
25454,104255488
26096,106885120
25979,106405888
26131,107028480
25978,106401792
25946,106270720
26117,106971136
25601,104857600
25728,105377792
25809,105709568
26172,107196416
26303,107732992
26024,106590208
26173,107200512
25572,104738816
26177,107216896
25469,104316928
25965,106348544
26013,106545152
25940,106246144
26233,107446272
25988,106442752
25713,105316352
25758,105500672
25503,104456192
25547,104636416
26290,107679744
25855,105897984
26056,106721280
25461,104284160
25971,106373120
25869,105955328
25890,106041344
25903,106094592
25910,106123264
25770,105549824
26212,107360256
25520,104525824
25738,105418752
26268,107589632
26277,107626496
25519,104521728
25985,106430464
26166,107171840
25778,105582592
25464,104296448
25594,104828928
25537,104595456
25533,104579072
26263,107569152
26196,107294720
25582,104779776
26292,107687936
25816,105738240
25753,105480192
25776,105574400
25652,105066496
26197,107298816
26311,107765760
26248,107507712
25613,104906752
26186,107253760
26088,106852352
25583,104783872
25849,105873408
26171,107192320
25817,105742336
25483,104374272
26125,107003904
25777,105578496
25831,105799680
26002,106500096
25718,105336832
25595,104833024
25966,106352640
25750,105467904
25586,104796160
26326,107827200
26193,107282432
25706,105287680
26169,107184128
26141,107069440
25640,105017344
25546,104632320
25977,106397696
26287,107667456
26128,107016192
25674,105156608
25875,105979904
25842,105844736
25901,106086400
25540,104607744
25567,104718336
25840,105836544
26278,107630592
26209,107347968
25682,105189376
26151,107110400
26162,107155456
25867,105947136
25801,105676800
26210,107352064
26028,106606592
26234,107450368
25474,104337408
25755,105488384
25552,104656896
25475,104341504
26211,107356160
26043,106668032
25781,105594880
25452,104247296
1,0
25700,105263104
26049,106692608
25820,105754624
26181,107233280
25539,104603648
25565,104710144
25488,104394752
26101,106905600
26312,107769856
25630,104976384
26034,106631168
26106,106926080
25566,104714240
6,20480
25887,106029056
26238,107466752
25636,105000960
25609,104890368
26218,107384832
26033,106627072
25667,105127936
25515,104505344
26331,107847680
25521,104529920
26012,106541056
25733,105398272
26070,106778624
25743,105439232
26190,107270144
26330,107843584
25868,105951232
25907,106110976
25564,104706048
26075,106799104
25789,105627648
25774,105566208
25811,105717760
25889,106037248
25920,106164224
26291,107683840
25714,105320448
26309,107757568
26329,107839488
25705,105283584
26245,107495424
25833,105807872
26071,106782720
25658,105091072
25929,106201088
26126,107008000
25637,105005056
25698,105254912
25891,106045440
26275,107618304
13,49152
25534,104583168
25593,104824832
25702,105271296
26023,106586112
26282,107646976
25974,106385408
25722,105353216
25681,105185280
25984,106426368
25541,104611840
26203,107323392
26180,107229184
25950,106287104
26216,107376640
26015,106553344
22,86016
26047,106684416
25886,106024960
12,45056
25937,106233856
25836,105820160
25600,104853504
25846,105861120
25563,104701952
26152,107114496
26121,106987520
25981,106414080
21,81920
26046,106680320
25504,104460288
25688,105213952
25922,106172416
25989,106446848
25617,104923136
25505,104464384
26284,107655168
26085,106840064
25908,106115072
25614,104910848
26124,106999808
26133,107036672
25634,104992768
26021,106577920
26092,106868736
25576,104755200
26215,107372544
25987,106438656
26066,106762240
25545,104628224
25502,104452096
25493,104415232
26155,107126784
25915,106143744
25490,104402944
26164,107163648
26027,106602496
25818,105746432
26202,107319296
26113,106954752
25726,105369600
26153,107118592
25517,104513536
26270,107597824
25555,104669184
26255,107536384
25639,105013248
25629,104972288
7,24576
26129,107020288
25828,105787392
25826,105779200
26147,107094016
26187,107257856
25590,104812544
25628,104968192
25786,105615360
25994,106467328
26279,107634688
26051,106700800
26025,106594304
26195,107290624
26140,107065344
26276,107622400
25480,104361984
25914,106139648
26064,106754048
25851,105881600
25814,105730048
26087,106848256
25877,105988096
25898,106074112
25591,104816640
29,114688
26221,107397120
26174,107204608
26265,107577344
25843,105848832
26089,106856448
26055,106717184
26110,106942464
26297,107708416
25773,105562112
25553,104660992
25857,105906176
25916,106147840
25736,105410560
25797,105660416
25860,105918464
26324,107819008
25608,104886272
25794,105648128
25962,106336256
25699,105259008
25841,105840640
26313,107773952
25473,104333312
25548,104640512
19,73728
25955,106307584
26239,107470848
25761,105512960
26090,106860544
25870,105959424
25481,104366080
26120,106983424
25449,104235008
26220,107393024
25805,105693184
25957,106315776
25885,106020864
25749,105463808
25596,104837120
26020,106573824
25487,104390656
25933,106217472
26175,107208704
25602,104861696
25570,104730624
25708,105295872
26059,106733568
25864,105934848
25685,105201664
25807,105701376
26207,107339776
25568,104722432
25964,106344448
25638,105009152
25729,105381888
25551,104652800
25996,106475520
25668,105132032
25471,104325120
25659,105095168
25862,105926656
26001,106496000
25671,105144320
26156,107130880
25611,104898560
26198,107302912
25701,105267200
25497,104431616
25716,105328640
25451,104243200
26249,107511808
25665,105119744
25944,106262528
25643,105029632
26225,107413504
26316,107786240
25881,106004480
25455,104259584
26060,106737664
25704,105279488
25911,106127360
26222,107401216
25837,105824256
26149,107102208
26119,106979328
26132,107032576
25939,106242048
26189,107266048
25675,105160704
25763,105521152
25858,105910272
25621,104939520
25516,104509440
26294,107696128
26009,106528768
25768,105541632
25580,104771584
26118,106975232
26143,107077632
26163,107159552
25635,104996864
25457,104267776
26264,107573248
25958,106319872
25734,105402368
25478,104353792
3,8192
25735,105406464
25804,105689088
25972,106377216
15,57344
25902,106090496
25459,104275968
25467,104308736
25866,105943040
26116,106967040
25968,106360832
25810,105713664
26213,107364352
26188,107261952
25872,105967616
26091,106864640
26286,107663360
