page_number,file_offset
2,4096
3,8192
4,12288
21,81920
159,647168
189,770048
190,774144
278,1134592
324,1323008
354,1445888
448,1830912
501,2048000
522,2134016
552,2256896
636,2600960
674,2756608
675,2760704
691,2826240
724,2961408
814,3330048
847,3465216
858,3510272
863,3530752
866,3543040
885,3620864
961,3932160
979,4005888
1050,4296704
1068,4370432
1097,4489216
1157,4734976
1193,4882432
1223,5005312
1267,5185536
1303,5332992
1338,5476352
1357,5554176
1427,5840896
1545,6324224
1588,6500352
1589,6504448
1622,6639616
1640,6713344
1641,6717440
1674,6852608
1754,7180288
1866,7639040
1911,7823360
2000,8187904
2123,8691712
2157,8830976
2241,9175040
2266,9277440
2280,9334784
2299,9412608
2321,9502720
2351,9625600
2390,9785344
2415,9887744
2533,10371072
2535,10379264
2626,10752000
2636,10792960
2683,10985472
2704,11071488
2720,11137024
2765,11321344
2780,11382784
2795,11444224
2856,11694080
2859,11706368
2875,11771904
2876,11776000
2909,11911168
2918,11948032
2932,12005376
2950,12079104
2958,12111872
3071,12574720
3072,12578816
3108,12726272
3131,12820480
3183,13033472
3202,13111296
3245,13287424
3259,13344768
3311,13557760
3318,13586432
3433,14057472
3537,14483456
3557,14565376
3638,14897152
3693,15122432
3734,15290368
3767,15425536
3837,15712256
3846,15749120
3856,15790080
3865,15826944
3960,16216064
3961,16220160
3964,16232448
4025,16482304
4035,16523264
4077,16695296
4093,16760832
4133,16924672
4136,16936960
4201,17203200
4240,17362944
4317,17678336
4322,17698816
4360,17854464
4472,18313216
4478,18337792
4479,18341888
4509,18464768
4513,18481152
4552,18640896
4699,19243008
4753,19464192
4833,19791872
4836,19804160
4926,20172800
4998,20467712
5088,20836352
5092,20852736
5248,21491712
5255,21520384
5324,21803008
5405,22134784
5454,22335488
5488,22474752
5513,22577152
5532,22654976
5598,22925312
5659,23175168
5830,23875584
5864,24014848
5870,24039424
5893,24133632
5949,24363008
6029,24690688
6053,24788992
6098,24973312
6122,25071616
6183,25321472
6227,25501696
6329,25919488
6371,26091520
6427,26320896
6451,26419200
6479,26533888
6537,26771456
6549,26820608
6570,26906624
6601,27033600
6609,27066368
6729,27557888
6794,27824128
6924,28356608
6991,28631040
7072,28962816
7075,28975104
7092,29044736
7129,29196288
7140,29241344
7141,29245440
7155,29302784
7213,29540352
7285,29835264
7286,29839360
7318,29970432
7367,30171136
7426,30412800
7432,30437376
7442,30478336
7448,30502912
7461,30556160
7502,30724096
7519,30793728
7567,30990336
7622,31215616
7624,31223808
7730,31657984
7800,31944704
7839,32104448
7930,32477184
7941,32522240
7952,32567296
7959,32595968
7984,32698368
8002,32772096
8067,33038336
8117,33243136
8145,33357824
8150,33378304
8159,33415168
8337,34144256
8455,34627584
8471,34693120
8481,34734080
8536,34959360
8587,35168256
8614,35278848
8644,35401728
8673,35520512
8849,36241408
8861,36290560
8874,36343808
8886,36392960
9061,37109760
9098,37261312
9122,37359616
9178,37588992
9201,37683200
9300,38088704
9313,38141952
9364,38350848
9397,38486016
9682,39653376
9704,39743488
9711,39772160
9742,39899136
9756,39956480
9767,40001536
9808,40169472
10227,41885696
10288,42135552
10349,42385408
10377,42500096
10442,42766336
10503,43016192
10588,43364352
10609,43450368
10611,43458560
10626,43520000
10731,43950080
10736,43970560
10742,43995136
10757,44056576
10758,44060672
10834,44371968
10839,44392448
10853,44449792
10876,44544000
10897,44630016
10955,44867584
10963,44900352
10981,44974080
10982,44978176
11029,45170688
11052,45264896
11154,45682688
11167,45735936
11205,45891584
11256,46100480
11258,46108672
11284,46215168
11403,46702592
11432,46821376
11509,47136768
11564,47362048
11566,47370240
11610,47550464
11674,47812608
11773,48218112
11808,48361472
11980,49065984
11994,49123328
12088,49508352
12166,49827840
12170,49844224
12175,49864704
12221,50053120
12243,50143232
12256,50196480
12276,50278400
12291,50339840
12307,50405376
12334,50515968
12357,50610176
12385,50724864
12414,50843648
12478,51105792
12546,51384320
12580,51523584
12612,51654656
12639,51765248
12695,51994624
12710,52056064
12756,52244480
12826,52531200
12852,52637696
12873,52723712
12919,52912128
