page_number,file_offset
2,4096
3,8192
4,12288
21,81920
72,290816
73,294912
159,647168
190,774144
252,1028096
278,1134592
316,1290240
324,1323008
384,1568768
522,2134016
592,2420736
636,2600960
674,2756608
675,2760704
691,2826240
724,2961408
814,3330048
847,3465216
858,3510272
866,3543040
1050,4296704
1068,4370432
1097,4489216
1157,4734976
1223,5005312
1267,5185536
1296,5304320
1338,5476352
1378,5640192
1427,5840896
1545,6324224
1588,6500352
1589,6504448
1600,6549504
1622,6639616
1640,6713344
1641,6717440
1674,6852608
1680,6877184
1705,6979584
1754,7180288
1866,7639040
1911,7823360
2000,8187904
2042,8359936
2096,8581120
2123,8691712
2157,8830976
2228,9121792
2266,9277440
2270,9293824
2280,9334784
2299,9412608
2322,9506816
2351,9625600
2369,9699328
2390,9785344
2398,9818112
2415,9887744
2535,10379264
2539,10395648
2582,10571776
2626,10752000
2704,11071488
2765,11321344
2780,11382784
2856,11694080
2859,11706368
2876,11776000
2905,11894784
2909,11911168
2918,11948032
2932,12005376
3071,12574720
3108,12726272
3183,13033472
3202,13111296
3311,13557760
3316,13578240
3318,13586432
3388,13873152
3410,13963264
3433,14057472
3537,14483456
3557,14565376
3638,14897152
3837,15712256
3846,15749120
3856,15790080
3960,16216064
3961,16220160
3964,16232448
3968,16248832
3970,16257024
4025,16482304
4035,16523264
4069,16662528
4077,16695296
4093,16760832
4132,16920576
4133,16924672
4201,17203200
4240,17362944
4322,17698816
4380,17936384
4478,18337792
4479,18341888
4513,18481152
4552,18640896
4563,18685952
4570,18714624
4639,18997248
4694,19222528
4699,19243008
4753,19464192
4760,19492864
4833,19791872
4836,19804160
4908,20099072
4926,20172800
4998,20467712
5088,20836352
5092,20852736
5157,21118976
5248,21491712
5255,21520384
5316,21770240
5324,21803008
5409,22151168
5454,22335488
5488,22474752
5532,22654976
5598,22925312
5719,23420928
5771,23633920
5864,24014848
5870,24039424
5893,24133632
6029,24690688
6053,24788992
6092,24948736
6098,24973312
6122,25071616
6183,25321472
6227,25501696
6259,25632768
6285,25739264
6329,25919488
6371,26091520
6427,26320896
6456,26439680
6537,26771456
6549,26820608
6570,26906624
6580,26947584
6595,27009024
6675,27336704
6677,27344896
6729,27557888
6794,27824128
6925,28360704
6991,28631040
7072,28962816
7075,28975104
7092,29044736
7129,29196288
7140,29241344
7141,29245440
7155,29302784
7213,29540352
7254,29708288
7280,29814784
7285,29835264
7286,29839360
7288,29847552
7318,29970432
7426,30412800
7432,30437376
7442,30478336
7448,30502912
7461,30556160
7502,30724096
7519,30793728
7535,30859264
7567,30990336
7622,31215616
7691,31498240
7700,31535104
7839,32104448
7864,32206848
7895,32333824
7930,32477184
7952,32567296
7957,32587776
7959,32595968
7984,32698368
8002,32772096
8066,33034240
8067,33038336
8117,33243136
8120,33255424
8145,33357824
8150,33378304
8159,33415168
8337,34144256
8455,34627584
8471,34693120
8477,34717696
8481,34734080
8536,34959360
8541,34979840
8587,35168256
8589,35176448
8614,35278848
8644,35401728
8652,35434496
8673,35520512
8772,35926016
8849,36241408
8861,36290560
8874,36343808
8886,36392960
8932,36581376
9067,37134336
9122,37359616
9178,37588992
9182,37605376
9300,38088704
9364,38350848
9397,38486016
9590,39276544
9682,39653376
9704,39743488
9711,39772160
9742,39899136
9756,39956480
9767,40001536
9984,40890368
10007,40984576
10115,41426944
10227,41885696
10288,42135552
10349,42385408
10377,42500096
10423,42688512
10442,42766336
10588,43364352
10611,43458560
10626,43520000
10725,43925504
10731,43950080
10736,43970560
10742,43995136
10757,44056576
10758,44060672
10839,44392448
10853,44449792
10876,44544000
10897,44630016
10949,44843008
10955,44867584
10981,44974080
10982,44978176
11029,45170688
11052,45264896
11117,45531136
11154,45682688
11167,45735936
11205,45891584
11256,46100480
11258,46108672
11284,46215168
11403,46702592
11563,47357952
11564,47362048
11566,47370240
11610,47550464
11674,47812608
11773,48218112
11808,48361472
11994,49123328
12088,49508352
12166,49827840
12170,49844224
12175,49864704
12221,50053120
12243,50143232
12256,50196480
12334,50515968
12357,50610176
12385,50724864
12414,50843648
